fg_id,part_id,qty_per,bom_level,part_primary_vendor_id
FG-00136,P-001153,8,1,V-00974
FG-00136,P-002043,9,1,V-00463
FG-00136,P-004863,8,1,V-00948
FG-00136,P-002445,8,1,V-01136
FG-00136,P-008111,4,1,V-00200
FG-00136,P-005627,1,1,V-00280
FG-00136,P-001443,3,1,V-01983
FG-00137,P-009038,4,1,V-00072
FG-00137,P-007873,11,1,V-01026
FG-00137,P-003538,12,1,V-00970
FG-00137,P-011075,6,1,V-04008
FG-00137,P-008439,5,1,V-01334
FG-00137,P-008632,2,1,V-01256
FG-00138,P-005026,6,1,V-01047
FG-00138,P-001499,6,1,V-00856
FG-00138,P-011501,4,1,V-03092
FG-00139,P-000576,1,1,V-00875
FG-00139,P-008913,12,1,V-00925
FG-00139,P-002603,12,1,V-02907
FG-00139,P-008873,10,1,V-00744
FG-00139,P-001927,11,1,V-00581
FG-00140,P-008407,11,1,V-03880
FG-00140,P-011296,6,1,V-00069
FG-00140,P-005122,8,1,V-03506
FG-00140,P-007934,11,1,V-00576
FG-00141,P-007873,2,1,V-01026
FG-00141,P-005300,2,1,V-00718
FG-00141,P-006864,5,1,V-00637
FG-00141,P-002944,3,1,V-00869
FG-00141,P-002950,9,1,V-02354
FG-00141,P-002543,1,1,V-00474
FG-00141,P-007765,11,1,V-00563
FG-00142,P-008843,1,1,V-02100
FG-00142,P-006346,4,1,V-02152
FG-00142,P-003262,1,1,V-00550
FG-00142,P-010794,4,1,V-01070
FG-00143,P-005260,11,1,V-02330
FG-00143,P-002249,10,1,V-00406
FG-00143,P-003451,5,1,V-00095
FG-00143,P-003866,11,1,V-00536
FG-00143,P-005463,12,1,V-00571
FG-00144,P-009375,3,1,V-00434
FG-00144,P-004304,5,1,V-01404
FG-00144,P-004934,12,1,V-03418
FG-00145,P-004042,7,1,V-00397
FG-00145,P-009775,8,1,V-00067
FG-00145,P-006235,8,1,V-02248
FG-00145,P-007067,10,1,V-00986
FG-00146,P-011816,10,1,V-01491
FG-00146,P-003411,3,1,V-00260
FG-00146,P-001575,11,1,V-01570
FG-00146,P-008091,2,1,V-00520
FG-00146,P-000473,2,1,V-00426
FG-00147,P-010662,8,1,V-01805
FG-00147,P-003846,4,1,V-00344
FG-00147,P-011699,8,1,V-01076
FG-00147,P-009559,12,1,V-00973
FG-00148,P-007459,12,1,V-02844
FG-00148,P-008026,8,1,V-02387
FG-00148,P-010143,6,1,V-01078
FG-00148,P-002240,11,1,V-01999
FG-00148,P-001574,4,1,V-00266
FG-00148,P-010602,3,1,V-00962
FG-00149,P-006284,11,1,V-01058
FG-00149,P-005137,1,1,V-00899
FG-00149,P-009448,3,1,V-00412
FG-00149,P-006248,3,1,V-01203
FG-00149,P-009163,6,1,V-01481
FG-00150,P-006453,5,1,V-01163
FG-00150,P-004528,5,1,V-00890
FG-00150,P-010577,6,1,V-02916
FG-00150,P-009545,2,1,V-00026
FG-00150,P-009735,11,1,V-00703
FG-00151,P-001501,11,1,V-03859
FG-00151,P-003283,11,1,V-00843
FG-00151,P-001482,4,1,V-01113
FG-00151,P-004700,6,1,V-00947
FG-00151,P-002452,5,1,V-01084
FG-00151,P-006516,5,1,V-00298
FG-00151,P-008226,1,1,V-03469
FG-00152,P-004569,7,1,V-00315
FG-00152,P-009032,3,1,V-00573
FG-00152,P-009720,2,1,V-03573
FG-00152,P-007431,7,1,V-01110
FG-00153,P-004806,8,1,V-01829
FG-00153,P-001992,2,1,V-01082
FG-00153,P-001318,11,1,V-00534
FG-00153,P-007750,4,1,V-00852
FG-00153,P-009322,11,1,V-00321
FG-00153,P-004510,4,1,V-00506
FG-00153,P-003440,6,1,V-00527
FG-00154,P-008750,6,1,V-02159
FG-00154,P-006433,4,1,V-01065
FG-00154,P-002680,9,1,V-03442
FG-00155,P-011581,1,1,V-01790
FG-00155,P-006568,3,1,V-00461
FG-00155,P-004841,5,1,V-00806
FG-00155,P-003665,4,1,V-00812
FG-00155,P-010452,12,1,V-02010
FG-00155,P-008062,6,1,V-00728
FG-00156,P-002807,12,1,V-00338
FG-00156,P-007805,10,1,V-02769
FG-00156,P-011265,8,1,V-00293
FG-00156,P-003259,9,1,V-00800
FG-00157,P-007790,9,1,V-00556
FG-00157,P-007608,7,1,V-00776
FG-00157,P-005865,10,1,V-00787
FG-00157,P-004899,11,1,V-02903
FG-00157,P-009514,9,1,V-00388
FG-00158,P-003976,9,1,V-01008
FG-00158,P-003391,9,1,V-00788
FG-00158,P-005575,9,1,V-03132
FG-00158,P-005029,1,1,V-00019
FG-00158,P-008125,4,1,V-00879
FG-00159,P-003208,1,1,V-00601
FG-00159,P-007453,12,1,V-03100
FG-00159,P-001510,3,1,V-01068
FG-00159,P-008210,9,1,V-00185
FG-00159,P-007890,7,1,V-03462
FG-00159,P-009143,3,1,V-01186
FG-00159,P-009831,4,1,V-02733
FG-00160,P-007399,7,1,V-00272
FG-00160,P-004833,3,1,V-00110
FG-00160,P-004463,5,1,V-00791
FG-00160,P-003143,5,1,V-01168
FG-00160,P-000343,2,1,V-00023
FG-00161,P-002446,5,1,V-02710
FG-00161,P-008127,5,1,V-01961
FG-00161,P-009496,10,1,V-03506
FG-00161,P-006943,6,1,V-00510
FG-00161,P-000193,7,1,V-01349
FG-00161,P-009963,6,1,V-01610
FG-00162,P-010814,6,1,V-01079
FG-00162,P-002157,6,1,V-00761
FG-00162,P-009591,7,1,V-01438
FG-00163,P-000460,3,1,V-01061
FG-00163,P-008066,11,1,V-00198
FG-00163,P-011353,4,1,V-01055
FG-00163,P-001083,1,1,V-02798
FG-00163,P-010689,8,1,V-02585
FG-00163,P-006107,5,1,V-00627
FG-00163,P-000483,10,1,V-00740
FG-00164,P-011891,5,1,V-00096
FG-00164,P-001171,12,1,V-02314
FG-00164,P-000533,9,1,V-01202
FG-00164,P-000428,7,1,V-00797
FG-00164,P-001984,9,1,V-00161
FG-00165,P-011499,5,1,V-01638
FG-00165,P-009238,10,1,V-03426
FG-00165,P-007911,2,1,V-00501
FG-00165,P-003278,6,1,V-00686
FG-00165,P-008605,2,1,V-03218
FG-00165,P-007585,12,1,V-00762
FG-00165,P-008608,12,1,V-02302
FG-00166,P-004318,2,1,V-01173
FG-00166,P-006958,8,1,V-00276
FG-00166,P-001173,9,1,V-00614
FG-00166,P-002698,8,1,V-00863
FG-00166,P-003587,3,1,V-00987
FG-00167,P-011711,3,1,V-03778
FG-00167,P-001943,11,1,V-00354
FG-00167,P-009466,3,1,V-02128
FG-00167,P-005840,4,1,V-02846
FG-00168,P-010484,9,1,V-01175
FG-00168,P-009903,11,1,V-00623
FG-00168,P-000215,11,1,V-01327
FG-00169,P-009256,8,1,V-00550
FG-00169,P-008433,4,1,V-00671
FG-00169,P-006811,11,1,V-00199
FG-00169,P-000623,1,1,V-02783
FG-00169,P-009751,11,1,V-00197
FG-00169,P-010936,3,1,V-00750
FG-00170,P-006807,4,1,V-00010
FG-00170,P-009293,12,1,V-00358
FG-00170,P-007181,2,1,V-01200
FG-00170,P-003793,5,1,V-00758
FG-00170,P-010465,2,1,V-03336
FG-00170,P-007863,1,1,V-00738
FG-00171,P-003654,11,1,V-01840
FG-00171,P-010754,2,1,V-00466
FG-00171,P-004682,4,1,V-01141
FG-00172,P-008778,11,1,V-03940
FG-00172,P-006208,6,1,V-03057
FG-00172,P-000192,11,1,V-02415
FG-00172,P-009705,6,1,V-00753
FG-00172,P-002920,3,1,V-00853
FG-00172,P-008394,5,1,V-04171
FG-00173,P-003772,5,1,V-00290
FG-00173,P-007396,10,1,V-00199
FG-00173,P-003273,1,1,V-00955
FG-00173,P-007482,9,1,V-00300
FG-00173,P-007763,4,1,V-00044
FG-00173,P-005454,5,1,V-03452
FG-00173,P-010034,6,1,V-01128
FG-00174,P-008745,9,1,V-00722
FG-00174,P-011881,2,1,V-01107
FG-00174,P-006252,6,1,V-01105
FG-00175,P-006326,9,1,V-00530
FG-00175,P-010318,3,1,V-00306
FG-00175,P-010994,11,1,V-00734
FG-00176,P-000187,9,1,V-00342
FG-00176,P-007204,7,1,V-00871
FG-00176,P-001404,6,1,V-00923
FG-00176,P-003985,8,1,V-00614
FG-00176,P-011674,8,1,V-01161
FG-00176,P-007095,5,1,V-02615
FG-00177,P-006151,6,1,V-02002
FG-00177,P-007666,7,1,V-01071
FG-00177,P-008596,8,1,V-00561
FG-00177,P-005901,1,1,V-00181
FG-00177,P-001918,3,1,V-00105
FG-00178,P-007490,3,1,V-00083
FG-00178,P-001054,12,1,V-01117
FG-00178,P-010005,8,1,V-00772
FG-00179,P-007142,1,1,V-03715
FG-00179,P-005704,4,1,V-00541
FG-00179,P-005501,11,1,V-00550
FG-00179,P-000008,8,1,V-01057
FG-00179,P-010686,11,1,V-00951
FG-00179,P-005760,6,1,V-01045
FG-00180,P-007937,8,1,V-00293
FG-00180,P-000664,12,1,V-01108
FG-00180,P-006473,5,1,V-00605
FG-00180,P-001976,5,1,V-04038
FG-00181,P-002298,2,1,V-01386
FG-00181,P-007122,9,1,V-00331
FG-00181,P-009435,8,1,V-00721
FG-00181,P-008860,10,1,V-00855
FG-00181,P-006098,4,1,V-00731
FG-00182,P-003959,11,1,V-00631
FG-00182,P-009824,6,1,V-03653
FG-00182,P-002425,5,1,V-00140
FG-00182,P-002245,11,1,V-02096
FG-00182,P-008624,5,1,V-00963
FG-00183,P-010878,12,1,V-00513
FG-00183,P-005242,1,1,V-00236
FG-00183,P-009553,6,1,V-00095
FG-00183,P-004131,6,1,V-00844
FG-00183,P-002053,12,1,V-01062
FG-00183,P-006530,4,1,V-00997
FG-00184,P-001932,10,1,V-00441
FG-00184,P-010995,5,1,V-01807
FG-00184,P-003042,7,1,V-01128
FG-00184,P-007341,7,1,V-00073
FG-00184,P-010468,7,1,V-01182
FG-00185,P-003830,8,1,V-00967
FG-00185,P-005309,4,1,V-01069
FG-00185,P-011911,7,1,V-02692
FG-00185,P-006749,8,1,V-00653
FG-00185,P-008225,6,1,V-00009
FG-00185,P-011045,11,1,V-01582
FG-00185,P-002958,11,1,V-00715
FG-00186,P-004625,12,1,V-01013
FG-00186,P-002709,4,1,V-00360
FG-00186,P-009490,9,1,V-00351
FG-00186,P-008549,8,1,V-01580
FG-00187,P-008917,12,1,V-00581
FG-00187,P-011951,1,1,V-01612
FG-00187,P-002164,4,1,V-03595
FG-00187,P-010473,2,1,V-00791
FG-00187,P-009523,5,1,V-00418
FG-00187,P-000089,5,1,V-00047
FG-00188,P-004638,2,1,V-00339
FG-00188,P-010894,6,1,V-00893
FG-00188,P-008624,4,1,V-00963
FG-00188,P-005307,2,1,V-00579
FG-00188,P-000148,8,1,V-00430
FG-00188,P-004617,10,1,V-00875
FG-00188,P-008035,4,1,V-01353
FG-00189,P-002154,4,1,V-01096
FG-00189,P-008404,2,1,V-00360
FG-00189,P-003605,11,1,V-02535
FG-00189,P-006630,6,1,V-00444
FG-00189,P-000531,12,1,V-02074
FG-00189,P-006675,5,1,V-00036
FG-00190,P-008112,7,1,V-00055
FG-00190,P-007405,10,1,V-00049
FG-00190,P-005769,4,1,V-01039
FG-00190,P-005513,10,1,V-00284
FG-00190,P-008450,12,1,V-03772
FG-00190,P-000887,4,1,V-00895
FG-00190,P-007275,1,1,V-00957
FG-00191,P-000899,8,1,V-00020
FG-00191,P-000733,3,1,V-00231
FG-00191,P-006666,10,1,V-00486
FG-00191,P-006230,3,1,V-00716
FG-00191,P-002157,5,1,V-00761
FG-00191,P-000438,2,1,V-00939
FG-00192,P-005358,11,1,V-01188
FG-00192,P-006597,8,1,V-00625
FG-00192,P-004433,3,1,V-02597
FG-00192,P-003736,2,1,V-00516
FG-00192,P-000712,5,1,V-01701
FG-00192,P-003742,11,1,V-01148
FG-00193,P-008877,7,1,V-00759
FG-00193,P-004370,12,1,V-01008
FG-00193,P-008570,4,1,V-00429
FG-00193,P-001329,2,1,V-00194
FG-00193,P-000704,1,1,V-03336
FG-00194,P-004284,7,1,V-00650
FG-00194,P-005470,2,1,V-02180
FG-00194,P-011061,7,1,V-00424
FG-00194,P-009511,4,1,V-00038
FG-00194,P-003263,8,1,V-00890
FG-00194,P-002508,4,1,V-00618
FG-00195,P-000026,8,1,V-03498
FG-00195,P-009718,6,1,V-00660
FG-00195,P-005659,9,1,V-02137
FG-00195,P-006625,12,1,V-00819
FG-00196,P-001583,11,1,V-00313
FG-00196,P-001065,8,1,V-01287
FG-00196,P-008030,6,1,V-02422
FG-00196,P-001463,5,1,V-00952
FG-00196,P-002737,3,1,V-01099
FG-00197,P-003314,6,1,V-00140
FG-00197,P-007248,7,1,V-01232
FG-00197,P-006448,10,1,V-00571
FG-00198,P-004227,3,1,V-01086
FG-00198,P-006679,4,1,V-00279
FG-00198,P-011536,10,1,V-00136
FG-00198,P-008773,2,1,V-00170
FG-00199,P-010978,3,1,V-02367
FG-00199,P-003366,7,1,V-00507
FG-00199,P-009695,6,1,V-00014
FG-00200,P-004572,12,1,V-02110
FG-00200,P-003298,12,1,V-00994
FG-00200,P-005280,12,1,V-00665
FG-00200,P-007294,7,1,V-00509
FG-00201,P-002622,2,1,V-01191
FG-00201,P-007205,8,1,V-00159
FG-00201,P-007121,8,1,V-02703
FG-00202,P-002608,4,1,V-01118
FG-00202,P-006261,1,1,V-01924
FG-00202,P-010709,12,1,V-03529
FG-00202,P-008329,9,1,V-02608
FG-00202,P-004779,12,1,V-03933
FG-00202,P-003633,3,1,V-03114
FG-00203,P-010890,10,1,V-00911
FG-00203,P-011413,12,1,V-02578
FG-00203,P-006946,2,1,V-00805
FG-00203,P-002768,8,1,V-00291
FG-00203,P-004657,1,1,V-00485
FG-00203,P-010907,9,1,V-00609
FG-00204,P-003801,10,1,V-01195
FG-00204,P-007726,8,1,V-01058
FG-00204,P-006926,7,1,V-01116
FG-00204,P-011703,4,1,V-00173
FG-00204,P-008844,5,1,V-00076
FG-00204,P-003784,12,1,V-00306
FG-00204,P-006873,9,1,V-01505
FG-00205,P-010558,1,1,V-01133
FG-00205,P-000280,12,1,V-00248
FG-00205,P-008361,8,1,V-00964
FG-00206,P-004945,11,1,V-00129
FG-00206,P-010596,5,1,V-02411
FG-00206,P-001816,2,1,V-01193
FG-00207,P-010128,4,1,V-00694
FG-00207,P-010304,5,1,V-02510
FG-00207,P-007137,8,1,V-00844
FG-00207,P-010888,2,1,V-02658
FG-00208,P-003746,1,1,V-04218
FG-00208,P-006455,12,1,V-00847
FG-00208,P-003801,10,1,V-01195
FG-00208,P-004425,7,1,V-00589
FG-00208,P-006299,12,1,V-02902
FG-00208,P-004104,3,1,V-00175
FG-00208,P-000881,3,1,V-01563
FG-00209,P-009538,1,1,V-00946
FG-00209,P-008667,1,1,V-01011
FG-00209,P-006746,3,1,V-00248
FG-00210,P-011212,3,1,V-01087
FG-00210,P-003021,8,1,V-02921
FG-00210,P-007893,11,1,V-00494
FG-00210,P-009163,10,1,V-01481
FG-00210,P-004212,6,1,V-03866
FG-00211,P-000147,12,1,V-03981
FG-00211,P-008436,10,1,V-00891
FG-00211,P-003250,1,1,V-03797
FG-00211,P-000628,9,1,V-02273
FG-00211,P-006995,8,1,V-00254
FG-00212,P-003287,11,1,V-01806
FG-00212,P-005904,2,1,V-02033
FG-00212,P-006922,6,1,V-03041
FG-00212,P-009153,12,1,V-02963
FG-00212,P-011037,3,1,V-01182
FG-00212,P-010391,5,1,V-00126
FG-00213,P-010300,11,1,V-00716
FG-00213,P-003716,9,1,V-02589
FG-00213,P-000519,9,1,V-02066
FG-00214,P-004298,12,1,V-00056
FG-00214,P-009056,10,1,V-01124
FG-00214,P-006501,12,1,V-03700
FG-00214,P-005813,6,1,V-03964
FG-00214,P-003490,1,1,V-00990
FG-00214,P-002968,4,1,V-00760
FG-00214,P-000868,3,1,V-01766
FG-00215,P-010993,6,1,V-01141
FG-00215,P-011987,11,1,V-00191
FG-00215,P-000144,2,1,V-00026
FG-00216,P-007665,12,1,V-00490
FG-00216,P-006247,1,1,V-00992
FG-00216,P-008682,2,1,V-00507
FG-00217,P-007474,2,1,V-00878
FG-00217,P-011999,4,1,V-00081
FG-00217,P-004941,5,1,V-00678
FG-00217,P-004837,1,1,V-00861
FG-00217,P-003645,7,1,V-00348
FG-00218,P-002532,8,1,V-03403
FG-00218,P-011724,4,1,V-00038
FG-00218,P-003709,1,1,V-03031
FG-00218,P-000262,1,1,V-02112
FG-00218,P-007372,10,1,V-00941
FG-00219,P-002975,9,1,V-00323
FG-00219,P-010178,11,1,V-00074
FG-00219,P-000897,1,1,V-02881
FG-00219,P-010308,5,1,V-01185
FG-00219,P-002108,2,1,V-00089
FG-00219,P-009400,12,1,V-01153
FG-00219,P-000567,5,1,V-02351
FG-00220,P-011026,11,1,V-00171
FG-00220,P-009866,5,1,V-00045
FG-00220,P-001396,1,1,V-00139
FG-00221,P-008782,9,1,V-00695
FG-00221,P-006619,2,1,V-00236
FG-00221,P-007365,5,1,V-00167
FG-00221,P-000882,8,1,V-00142
FG-00221,P-007730,1,1,V-00844
FG-00222,P-000622,6,1,V-01080
FG-00222,P-000133,2,1,V-00595
FG-00222,P-006109,11,1,V-00586
FG-00222,P-011759,1,1,V-00370
FG-00223,P-000438,3,1,V-00939
FG-00223,P-005834,2,1,V-01184
FG-00223,P-009334,4,1,V-00793
FG-00223,P-009492,12,1,V-01036
FG-00224,P-010581,7,1,V-00207
FG-00224,P-010849,10,1,V-01076
FG-00224,P-005066,10,1,V-01140
FG-00225,P-002822,4,1,V-00848
FG-00225,P-008093,7,1,V-00925
FG-00225,P-001464,4,1,V-00783
FG-00226,P-007775,1,1,V-02792
FG-00226,P-007740,1,1,V-02812
FG-00226,P-008206,10,1,V-01096
FG-00227,P-010482,1,1,V-00979
FG-00227,P-001918,12,1,V-00105
FG-00227,P-007000,10,1,V-00649
FG-00228,P-000333,9,1,V-01493
FG-00228,P-007956,12,1,V-00922
FG-00228,P-007076,11,1,V-00297
FG-00229,P-001330,7,1,V-02355
FG-00229,P-001679,12,1,V-00291
FG-00229,P-007080,8,1,V-00927
FG-00229,P-003312,1,1,V-01174
FG-00229,P-001722,5,1,V-01086
FG-00229,P-007372,9,1,V-00941
FG-00229,P-005341,3,1,V-02522
FG-00230,P-005852,2,1,V-01123
FG-00230,P-001712,6,1,V-00453
FG-00230,P-005438,3,1,V-00658
FG-00231,P-005954,12,1,V-00943
FG-00231,P-007899,5,1,V-03673
FG-00231,P-005445,9,1,V-00239
FG-00232,P-010960,3,1,V-00458
FG-00232,P-004203,2,1,V-00160
FG-00232,P-005526,7,1,V-00836
FG-00232,P-011197,8,1,V-00130
FG-00232,P-008071,3,1,V-02484
FG-00232,P-006179,3,1,V-00996
FG-00233,P-010032,3,1,V-03412
FG-00233,P-001666,1,1,V-00692
FG-00233,P-009512,11,1,V-00435
FG-00233,P-008163,3,1,V-00837
FG-00233,P-004006,2,1,V-01565
FG-00233,P-005460,9,1,V-00365
FG-00234,P-011652,5,1,V-01054
FG-00234,P-003940,12,1,V-02462
FG-00234,P-009830,2,1,V-03913
FG-00234,P-005755,1,1,V-00166
FG-00235,P-004182,12,1,V-00570
FG-00235,P-006900,6,1,V-01144
FG-00235,P-005633,12,1,V-02815
FG-00235,P-009387,9,1,V-00795
FG-00235,P-002787,1,1,V-00774
FG-00235,P-000788,2,1,V-04255
FG-00236,P-006720,4,1,V-00318
FG-00236,P-011723,1,1,V-01132
FG-00236,P-002133,7,1,V-00504
FG-00236,P-000463,7,1,V-00272
FG-00236,P-006984,11,1,V-01124
FG-00237,P-010212,7,1,V-00081
FG-00237,P-002739,7,1,V-01028
FG-00237,P-006470,11,1,V-00185
FG-00237,P-005407,5,1,V-01968
FG-00237,P-001309,11,1,V-00002
FG-00237,P-003802,5,1,V-02750
FG-00238,P-009076,1,1,V-00116
FG-00238,P-001277,10,1,V-04167
FG-00238,P-005261,9,1,V-03036
FG-00238,P-001962,7,1,V-00354
FG-00238,P-000559,11,1,V-00215
FG-00238,P-010260,1,1,V-00702
FG-00239,P-008848,4,1,V-02078
FG-00239,P-002412,9,1,V-03758
FG-00239,P-000736,11,1,V-01718
FG-00239,P-000086,4,1,V-01084
FG-00239,P-006410,4,1,V-02132
FG-00240,P-007336,10,1,V-01014
FG-00240,P-007895,11,1,V-00930
FG-00240,P-004158,8,1,V-00505
FG-00240,P-008935,11,1,V-00587
FG-00240,P-006577,2,1,V-00474
FG-00241,P-010747,4,1,V-00894
FG-00241,P-002795,10,1,V-00086
FG-00241,P-002289,10,1,V-03020
FG-00241,P-006256,9,1,V-00715
FG-00241,P-002984,4,1,V-04024
FG-00241,P-004824,7,1,V-00174
FG-00242,P-009221,8,1,V-03515
FG-00242,P-002103,5,1,V-00934
FG-00242,P-009625,3,1,V-00055
FG-00242,P-002588,6,1,V-00680
FG-00242,P-002348,9,1,V-00962
FG-00242,P-001005,3,1,V-00057
FG-00243,P-010422,2,1,V-00004
FG-00243,P-000844,5,1,V-03539
FG-00243,P-009699,1,1,V-00851
FG-00243,P-000829,9,1,V-00564
FG-00243,P-004370,5,1,V-01008
FG-00243,P-000446,12,1,V-00872
FG-00244,P-011346,6,1,V-00766
FG-00244,P-006468,7,1,V-00735
FG-00244,P-007327,3,1,V-02828
FG-00244,P-008060,2,1,V-00200
FG-00245,P-001033,9,1,V-00662
FG-00245,P-008608,5,1,V-02302
FG-00245,P-008807,1,1,V-00241
FG-00245,P-005530,3,1,V-02690
FG-00245,P-005601,5,1,V-01984
FG-00246,P-003148,7,1,V-00773
FG-00246,P-009779,12,1,V-00554
FG-00246,P-003720,5,1,V-00145
FG-00246,P-007286,11,1,V-00490
FG-00247,P-005580,9,1,V-00495
FG-00247,P-010617,10,1,V-01219
FG-00247,P-004767,12,1,V-00753
FG-00248,P-008515,6,1,V-02380
FG-00248,P-011030,2,1,V-00709
FG-00248,P-009223,8,1,V-00118
FG-00248,P-007392,9,1,V-00389
FG-00248,P-006488,4,1,V-00922
FG-00248,P-007161,7,1,V-01115
FG-00249,P-002793,3,1,V-01082
FG-00249,P-004123,4,1,V-00752
FG-00249,P-010281,9,1,V-00918
FG-00249,P-004162,4,1,V-00580
FG-00249,P-004368,7,1,V-00370
FG-00249,P-009127,1,1,V-01134
FG-00250,P-002067,3,1,V-04017
FG-00250,P-009800,11,1,V-00598
FG-00250,P-008199,5,1,V-02950
FG-00250,P-004586,6,1,V-00518
FG-00250,P-005165,12,1,V-03955
FG-00250,P-000094,1,1,V-01094
FG-00251,P-011379,6,1,V-00161
FG-00251,P-011964,2,1,V-01016
FG-00251,P-010900,6,1,V-00715
FG-00251,P-000065,12,1,V-01194
FG-00251,P-007704,9,1,V-00415
FG-00251,P-008696,7,1,V-02401
FG-00252,P-002660,2,1,V-00338
FG-00252,P-010697,1,1,V-01208
FG-00252,P-011252,6,1,V-01133
FG-00252,P-005515,8,1,V-02147
FG-00252,P-005563,7,1,V-00492
FG-00253,P-003578,6,1,V-00100
FG-00253,P-002322,7,1,V-00531
FG-00253,P-011397,6,1,V-00335
FG-00253,P-000375,7,1,V-00931
FG-00253,P-004094,9,1,V-00235
FG-00253,P-003751,1,1,V-00050
FG-00253,P-010138,1,1,V-00732
FG-00254,P-010347,2,1,V-00446
FG-00254,P-001886,3,1,V-03896
FG-00254,P-000823,10,1,V-01615
FG-00254,P-000806,4,1,V-02446
FG-00255,P-000332,7,1,V-01063
FG-00255,P-006612,7,1,V-03064
FG-00255,P-011657,5,1,V-00295
FG-00255,P-003795,3,1,V-00213
FG-00255,P-001960,3,1,V-00341
FG-00256,P-002259,3,1,V-01508
FG-00256,P-001937,8,1,V-02988
FG-00256,P-001668,12,1,V-03767
FG-00256,P-005327,7,1,V-01077
FG-00257,P-000847,7,1,V-04258
FG-00257,P-008631,3,1,V-00987
FG-00257,P-004747,11,1,V-01357
FG-00257,P-007973,8,1,V-00851
FG-00257,P-009254,4,1,V-00178
FG-00258,P-002102,1,1,V-00122
FG-00258,P-004522,6,1,V-00529
FG-00258,P-005766,5,1,V-00620
FG-00258,P-002405,12,1,V-00566
FG-00258,P-001280,2,1,V-04076
FG-00258,P-001458,3,1,V-00365
FG-00258,P-006474,11,1,V-01147
FG-00259,P-005418,7,1,V-04152
FG-00259,P-011181,12,1,V-00562
FG-00259,P-010500,9,1,V-00948
FG-00259,P-008211,10,1,V-00980
FG-00259,P-009288,7,1,V-01004
FG-00260,P-002902,8,1,V-03643
FG-00260,P-000574,8,1,V-03501
FG-00260,P-010964,9,1,V-01806
FG-00260,P-002691,7,1,V-02232
FG-00260,P-008558,4,1,V-00962
FG-00260,P-001482,4,1,V-01113
FG-00261,P-003475,8,1,V-00033
FG-00261,P-001753,1,1,V-00910
FG-00261,P-001060,5,1,V-00299
FG-00261,P-010639,9,1,V-00182
FG-00261,P-008018,11,1,V-00250
FG-00261,P-007813,3,1,V-00284
FG-00262,P-009724,3,1,V-01156
FG-00262,P-010734,1,1,V-00374
FG-00262,P-006835,3,1,V-00266
FG-00263,P-011774,6,1,V-00643
FG-00263,P-005139,8,1,V-00939
FG-00263,P-009040,10,1,V-00235
FG-00264,P-008726,2,1,V-00670
FG-00264,P-004597,10,1,V-01131
FG-00264,P-009606,2,1,V-01842
FG-00264,P-008883,8,1,V-01751
FG-00265,P-001591,11,1,V-01145
FG-00265,P-000572,4,1,V-00516
FG-00265,P-011080,9,1,V-01694
FG-00266,P-001102,9,1,V-02835
FG-00266,P-011905,6,1,V-01049
FG-00266,P-011880,3,1,V-00648
FG-00266,P-002803,3,1,V-01006
FG-00266,P-004024,10,1,V-00370
FG-00267,P-003813,7,1,V-00076
FG-00267,P-008773,8,1,V-00170
FG-00267,P-000263,5,1,V-00457
FG-00267,P-008258,2,1,V-01332
FG-00267,P-000874,4,1,V-02638
FG-00268,P-009688,9,1,V-00523
FG-00268,P-009737,10,1,V-00686
FG-00268,P-007519,2,1,V-00642
FG-00268,P-007393,5,1,V-00799
FG-00269,P-003561,2,1,V-00266
FG-00269,P-002459,4,1,V-00010
FG-00269,P-008397,4,1,V-01017
FG-00269,P-008866,9,1,V-00131
FG-00269,P-001001,7,1,V-00309
FG-00270,P-004476,3,1,V-01196
FG-00270,P-006530,10,1,V-00997
FG-00270,P-002757,8,1,V-00033
FG-00270,P-006673,6,1,V-04113
FG-00270,P-000662,12,1,V-00837
FG-00271,P-010734,4,1,V-00374
FG-00271,P-002860,1,1,V-01069
FG-00271,P-011026,10,1,V-00171
FG-00271,P-008643,6,1,V-00602
FG-00272,P-004130,8,1,V-00447
FG-00272,P-010807,9,1,V-00151
FG-00272,P-008262,8,1,V-00853
FG-00272,P-000382,5,1,V-00140
FG-00272,P-002606,8,1,V-00396
FG-00272,P-005684,9,1,V-00882
FG-00273,P-010468,12,1,V-01182
FG-00273,P-008585,11,1,V-04120
FG-00273,P-003574,10,1,V-03407
FG-00273,P-007790,1,1,V-00556
FG-00273,P-005825,10,1,V-01100
FG-00274,P-010583,7,1,V-00936
FG-00274,P-011857,6,1,V-00936
FG-00274,P-010741,5,1,V-00644
FG-00274,P-003248,3,1,V-00977
FG-00274,P-000646,5,1,V-01134
FG-00275,P-001505,3,1,V-03367
FG-00275,P-004461,8,1,V-00670
FG-00275,P-008433,6,1,V-00671
FG-00275,P-003049,2,1,V-03665
FG-00275,P-004489,3,1,V-00161
FG-00275,P-000851,9,1,V-01167
FG-00276,P-004435,2,1,V-00708
FG-00276,P-008173,5,1,V-00066
FG-00276,P-007611,3,1,V-00516
FG-00276,P-011066,3,1,V-00574
FG-00276,P-005695,10,1,V-01630
FG-00276,P-000885,9,1,V-00655
FG-00277,P-005842,12,1,V-00118
FG-00277,P-005554,2,1,V-00342
FG-00277,P-006946,7,1,V-00805
FG-00277,P-001380,9,1,V-00957
FG-00277,P-003142,6,1,V-00698
