fg_id,description,program,fg_family,plant_id,price_usd,std_cost_usd,margin_pct,weekly_volume,lifecycle
FG-00238,Exterior module assembly 00238,BEV Compact,Exterior module,PL-08,1579.08,1193.78,24.4,902,mature
FG-00239,Powertrain assembly 00239,E-Van Commercial,Powertrain,PL-08,2034.55,1517.77,25.4,270,mature
FG-00240,Interior module assembly 00240,B-Hatch Facelift,E-drive,PL-05,3383.55,2635.79,22.1,2181,mature
FG-00241,Body-in-white assembly 00241,Aftermarket Service,Body-in-white,PL-06,3591.89,3117.76,13.2,2871,mature
FG-00242,E-drive assembly 00242,E-Van Commercial,Body-in-white,PL-13,2530.67,2143.48,15.3,1490,run-out
FG-00243,Exterior module assembly 00243,BEV Compact,Interior module,PL-17,621.07,539.09,13.2,2621,mature
FG-00244,Chassis & suspension assembly 00244,Aftermarket Service,Service kit,PL-09,3971.28,3740.95,5.8,1075,run-out
FG-00245,Exterior module assembly 00245,Aftermarket Service,Chassis & suspension,PL-07,2765.6,2364.59,14.5,1896,mature
FG-00246,Chassis & suspension assembly 00246,BEV Crossover,E-drive,PL-01,1850.81,1658.33,10.4,3737,mature
FG-00247,Chassis & suspension assembly 00247,Hybrid D-Sedan,E-drive,PL-14,3799.64,2853.53,24.9,2324,mature
FG-00248,Thermal system assembly 00248,E-Van Commercial,Body-in-white,PL-12,2621.46,1987.07,24.2,2664,ramp-up
FG-00249,Electrical & electronics assembly 00249,C-SUV Gen5,E-drive,PL-04,585.19,516.14,11.8,2183,run-out
FG-00250,Electrical & electronics assembly 00250,E-Van Commercial,Electrical & electronics,PL-06,2449.34,2324.42,5.1,1518,run-out
FG-00251,Thermal system assembly 00251,C-SUV Gen5,Thermal system,PL-08,3719.28,3008.9,19.1,1363,mature
FG-00252,Body-in-white assembly 00252,Hybrid D-Sedan,Powertrain,PL-13,2016.69,1754.52,13,496,mature
FG-00253,E-drive assembly 00253,Aftermarket Service,Exterior module,PL-17,2476.18,1985.9,19.8,2551,run-out
FG-00254,Thermal system assembly 00254,C-SUV Gen5,Interior module,PL-01,549.1,447.52,18.5,1288,mature
FG-00255,E-drive assembly 00255,Aftermarket Service,Powertrain,PL-20,384.56,341.1,11.3,1068,mature
FG-00256,Interior module assembly 00256,C-SUV Gen4,Chassis & suspension,PL-11,2307.62,1850.71,19.8,702,mature
FG-00257,Body-in-white assembly 00257,D-Sedan,Exterior module,PL-16,944.68,737.8,21.9,1172,mature
FG-00258,Powertrain assembly 00258,D-Sedan,Powertrain,PL-18,2306.02,2179.19,5.5,3183,mature
FG-00259,Chassis & suspension assembly 00259,BEV Compact,Exterior module,PL-17,1655.59,1528.11,7.7,2120,mature
FG-00260,Electrical & electronics assembly 00260,Pickup Midsize,Body-in-white,PL-03,1112.92,1049.48,5.7,3093,mature
FG-00261,Thermal system assembly 00261,C-SUV Gen5,Body-in-white,PL-19,507.31,436.79,13.9,3129,mature
FG-00262,Powertrain assembly 00262,Pickup Midsize,Exterior module,PL-09,3034.05,2709.41,10.7,1016,mature
FG-00263,Thermal system assembly 00263,BEV Compact,Interior module,PL-18,2473.02,2346.9,5.1,772,mature
FG-00264,Body-in-white assembly 00264,Hybrid D-Sedan,Powertrain,PL-03,1829.34,1430.54,21.8,1158,ramp-up
FG-00265,Chassis & suspension assembly 00265,Pickup Midsize,Thermal system,PL-11,1071.25,1020.9,4.7,1511,run-out
FG-00266,Service kit assembly 00266,E-Van Commercial,Interior module,PL-05,3825.2,3278.2,14.3,1186,ramp-up
FG-00267,Chassis & suspension assembly 00267,Aftermarket Service,E-drive,PL-08,1478.06,1282.96,13.2,186,mature
FG-00268,Chassis & suspension assembly 00268,BEV Compact,Body-in-white,PL-08,1166.64,1044.14,10.5,970,run-out
FG-00269,Powertrain assembly 00269,Hybrid D-Sedan,Electrical & electronics,PL-10,2089.24,1763.32,15.6,103,ramp-up
FG-00270,Service kit assembly 00270,E-Van Commercial,Chassis & suspension,PL-14,3239.52,2578.66,20.4,3768,mature
FG-00271,Body-in-white assembly 00271,BEV Compact,Service kit,PL-04,1012.47,909.2,10.2,2874,ramp-up
FG-00272,E-drive assembly 00272,B-Hatch Facelift,Exterior module,PL-11,1612.66,1541.7,4.4,2279,run-out
FG-00273,Interior module assembly 00273,BEV Compact,Electrical & electronics,PL-20,2559.55,2175.62,15,2037,ramp-up
FG-00274,Interior module assembly 00274,B-Hatch Facelift,Exterior module,PL-06,1460.11,1276.14,12.6,2516,ramp-up
FG-00275,Electrical & electronics assembly 00275,Hybrid D-Sedan,Body-in-white,PL-09,2963.55,2690.9,9.2,3139,mature
FG-00276,E-drive assembly 00276,C-SUV Gen5,Thermal system,PL-06,3123.27,2642.29,15.4,2297,mature
FG-00277,Body-in-white assembly 00277,Aftermarket Service,Service kit,PL-16,1026,968.54,5.6,2235,mature
FG-00278,Chassis & suspension assembly 00278,E-Van Commercial,Body-in-white,PL-08,293.12,233.03,20.5,3771,ramp-up
FG-00279,Service kit assembly 00279,Aftermarket Service,Electrical & electronics,PL-18,454.13,391.01,13.9,2193,mature
FG-00280,Chassis & suspension assembly 00280,BEV Compact,E-drive,PL-04,3122.39,2700.87,13.5,3256,run-out
FG-00281,Interior module assembly 00281,C-SUV Gen5,Thermal system,PL-01,3887.97,2912.09,25.1,2532,run-out
FG-00282,Body-in-white assembly 00282,Hybrid D-Sedan,Body-in-white,PL-07,3167.74,2876.31,9.2,3766,mature
FG-00283,Powertrain assembly 00283,Aftermarket Service,Service kit,PL-13,2772.61,2251.36,18.8,601,run-out
FG-00284,Exterior module assembly 00284,B-Hatch Facelift,Interior module,PL-17,656.98,564.35,14.1,1067,mature
FG-00285,Service kit assembly 00285,D-Sedan,Chassis & suspension,PL-06,470.37,405.46,13.8,329,ramp-up
FG-00286,Body-in-white assembly 00286,C-SUV Gen5,Exterior module,PL-09,2671.22,2364.03,11.5,3761,mature
FG-00287,Thermal system assembly 00287,B-Hatch Facelift,Powertrain,PL-07,2132.94,1938.84,9.1,2057,mature
FG-00288,Thermal system assembly 00288,C-SUV Gen4,Electrical & electronics,PL-16,552.07,483.61,12.4,444,ramp-up
FG-00289,Service kit assembly 00289,C-SUV Gen4,Service kit,PL-14,418.66,365.49,12.7,3723,mature
FG-00290,Service kit assembly 00290,Pickup Midsize,Exterior module,PL-19,1323.84,1082.9,18.2,2473,ramp-up
FG-00291,Interior module assembly 00291,B-Hatch Facelift,Chassis & suspension,PL-19,2759.6,2629.9,4.7,2043,run-out
FG-00292,Body-in-white assembly 00292,Aftermarket Service,Body-in-white,PL-09,945.71,893.7,5.5,3560,mature
FG-00293,Powertrain assembly 00293,Hybrid D-Sedan,Chassis & suspension,PL-15,458.85,414.34,9.7,1254,mature
FG-00294,Powertrain assembly 00294,B-Hatch Facelift,Chassis & suspension,PL-20,3268.93,2569.38,21.4,3640,mature
FG-00295,E-drive assembly 00295,C-SUV Gen4,Thermal system,PL-20,112.62,94.38,16.2,2955,mature
FG-00296,Body-in-white assembly 00296,C-SUV Gen5,Powertrain,PL-06,1599.01,1375.15,14,2487,mature
FG-00297,Electrical & electronics assembly 00297,BEV Compact,E-drive,PL-09,1017.5,964.59,5.2,3502,mature
FG-00298,Body-in-white assembly 00298,Aftermarket Service,Body-in-white,PL-16,1807.88,1531.27,15.3,900,mature
FG-00299,Body-in-white assembly 00299,C-SUV Gen5,Exterior module,PL-10,1662.58,1280.19,23,2757,ramp-up
FG-00300,E-drive assembly 00300,C-SUV Gen5,E-drive,PL-13,3896.12,3261.05,16.3,1880,ramp-up
FG-00301,Exterior module assembly 00301,B-Hatch Facelift,Powertrain,PL-03,2066.71,1810.44,12.4,1486,mature
FG-00302,Powertrain assembly 00302,Pickup Midsize,Chassis & suspension,PL-08,175.11,144.12,17.7,472,mature
FG-00303,Service kit assembly 00303,C-SUV Gen5,Chassis & suspension,PL-15,1960.62,1623.39,17.2,2544,mature
FG-00304,Chassis & suspension assembly 00304,BEV Crossover,Interior module,PL-18,2534.25,2164.25,14.6,70,ramp-up
FG-00305,Chassis & suspension assembly 00305,D-Sedan,E-drive,PL-16,3124.14,2711.75,13.2,705,mature
FG-00306,Service kit assembly 00306,Hybrid D-Sedan,Electrical & electronics,PL-18,3228.11,2392.03,25.9,2256,mature
FG-00307,Service kit assembly 00307,C-SUV Gen4,Thermal system,PL-14,3413.4,2546.4,25.4,2761,mature
FG-00308,Exterior module assembly 00308,E-Van Commercial,Thermal system,PL-05,2143.64,1873.54,12.6,415,mature
FG-00309,Service kit assembly 00309,C-SUV Gen4,Service kit,PL-14,3252.98,2462.51,24.3,2225,mature
FG-00310,Electrical & electronics assembly 00310,C-SUV Gen4,Chassis & suspension,PL-07,827.38,685.9,17.1,3609,mature
FG-00311,Powertrain assembly 00311,BEV Crossover,Exterior module,PL-12,3818.14,3004.88,21.3,3204,mature
FG-00312,Powertrain assembly 00312,BEV Crossover,Body-in-white,PL-01,667.59,561.44,15.9,3727,run-out
FG-00313,Electrical & electronics assembly 00313,D-Sedan,Chassis & suspension,PL-13,1061.98,965.34,9.1,2678,run-out
FG-00314,Body-in-white assembly 00314,C-SUV Gen4,Service kit,PL-12,1076.5,921.48,14.4,3132,mature
FG-00315,Interior module assembly 00315,BEV Crossover,Electrical & electronics,PL-05,517.62,450.33,13,3019,mature
FG-00316,Chassis & suspension assembly 00316,E-Van Commercial,Electrical & electronics,PL-08,1827.45,1646.53,9.9,720,mature
FG-00317,Electrical & electronics assembly 00317,Pickup Midsize,Electrical & electronics,PL-18,3015.42,2725.94,9.6,1833,mature
FG-00318,Exterior module assembly 00318,D-Sedan,E-drive,PL-13,1237.09,985.96,20.3,664,ramp-up
FG-00319,Service kit assembly 00319,C-SUV Gen4,Service kit,PL-17,2865.15,2249.14,21.5,702,run-out
FG-00320,E-drive assembly 00320,D-Sedan,E-drive,PL-09,2657.6,1982.57,25.4,2251,mature
FG-00321,E-drive assembly 00321,Pickup Midsize,Body-in-white,PL-02,2658.15,2270.06,14.6,2586,ramp-up
FG-00322,Exterior module assembly 00322,Pickup Midsize,Exterior module,PL-07,193.81,160.47,17.2,1066,mature
FG-00323,Electrical & electronics assembly 00323,Aftermarket Service,Chassis & suspension,PL-02,3139.58,2687.48,14.4,1660,run-out
FG-00324,Exterior module assembly 00324,C-SUV Gen4,Body-in-white,PL-06,1815.47,1682.94,7.3,1514,mature
FG-00325,E-drive assembly 00325,D-Sedan,Exterior module,PL-09,1390.56,1034.58,25.6,3403,mature
FG-00326,Chassis & suspension assembly 00326,BEV Compact,Interior module,PL-10,2609.36,2317.11,11.2,2879,mature
FG-00327,Body-in-white assembly 00327,Aftermarket Service,Interior module,PL-01,1475.34,1236.33,16.2,3089,run-out
FG-00328,Interior module assembly 00328,D-Sedan,Chassis & suspension,PL-01,3736.55,3291.9,11.9,506,mature
FG-00329,Body-in-white assembly 00329,B-Hatch Facelift,Service kit,PL-10,158.56,138.11,12.9,2100,mature
FG-00330,E-drive assembly 00330,BEV Crossover,Powertrain,PL-18,2304.51,2074.06,10,2103,run-out
FG-00331,Chassis & suspension assembly 00331,D-Sedan,Powertrain,PL-06,1707.37,1369.31,19.8,1537,run-out
FG-00332,E-drive assembly 00332,D-Sedan,Interior module,PL-13,2014.37,1827.03,9.3,2462,mature
FG-00333,Interior module assembly 00333,Hybrid D-Sedan,Exterior module,PL-07,3608.65,2692.05,25.4,3407,ramp-up
FG-00334,Powertrain assembly 00334,E-Van Commercial,Service kit,PL-06,3033.06,2329.39,23.2,3540,mature
FG-00335,Body-in-white assembly 00335,C-SUV Gen5,Thermal system,PL-19,3061.18,2779.55,9.2,460,run-out
FG-00336,Exterior module assembly 00336,D-Sedan,Exterior module,PL-01,175.51,148.13,15.6,518,mature
FG-00337,Thermal system assembly 00337,C-SUV Gen5,Exterior module,PL-10,3467.84,2954.6,14.8,58,run-out
FG-00338,Thermal system assembly 00338,Pickup Midsize,E-drive,PL-06,1861.85,1528.58,17.9,1889,run-out
FG-00339,Powertrain assembly 00339,C-SUV Gen5,Interior module,PL-08,152.81,114.91,24.8,2668,mature
FG-00340,Exterior module assembly 00340,Pickup Midsize,Chassis & suspension,PL-04,3369.58,3231.43,4.1,391,mature
FG-00341,Body-in-white assembly 00341,C-SUV Gen5,E-drive,PL-17,3473.72,3074.24,11.5,3046,mature
FG-00342,Thermal system assembly 00342,E-Van Commercial,Interior module,PL-12,1635.78,1518,7.2,654,run-out
FG-00343,E-drive assembly 00343,Hybrid D-Sedan,E-drive,PL-13,3763.87,3387.48,10,2758,mature
FG-00344,Interior module assembly 00344,E-Van Commercial,Service kit,PL-19,1749.27,1462.39,16.4,1478,run-out
FG-00345,Electrical & electronics assembly 00345,E-Van Commercial,Interior module,PL-18,2754.39,2349.49,14.7,24,mature
FG-00346,Thermal system assembly 00346,D-Sedan,Powertrain,PL-16,2667.8,2515.74,5.7,797,mature
FG-00347,E-drive assembly 00347,C-SUV Gen5,Chassis & suspension,PL-20,3446.48,3150.08,8.6,2238,mature
FG-00348,Electrical & electronics assembly 00348,C-SUV Gen5,Exterior module,PL-01,3710.28,3439.43,7.3,636,ramp-up
FG-00349,Exterior module assembly 00349,D-Sedan,Exterior module,PL-09,4138.54,3559.14,14,684,mature
FG-00350,Interior module assembly 00350,Pickup Midsize,Powertrain,PL-08,2738.9,2525.27,7.8,739,ramp-up
FG-00351,Electrical & electronics assembly 00351,C-SUV Gen5,Body-in-white,PL-08,763.36,676.34,11.4,1966,mature
FG-00352,Thermal system assembly 00352,Pickup Midsize,Service kit,PL-07,2651.38,2078.68,21.6,3524,ramp-up
FG-00353,Body-in-white assembly 00353,BEV Compact,Chassis & suspension,PL-16,1690.36,1484.14,12.2,2724,mature
FG-00354,Body-in-white assembly 00354,D-Sedan,Chassis & suspension,PL-18,1253.12,1132.82,9.6,145,mature
FG-00355,Chassis & suspension assembly 00355,E-Van Commercial,Powertrain,PL-01,977.72,764.58,21.8,2153,mature
FG-00356,Body-in-white assembly 00356,C-SUV Gen4,Exterior module,PL-11,1904.39,1565.41,17.8,1918,ramp-up
FG-00357,E-drive assembly 00357,Aftermarket Service,Interior module,PL-16,1484.62,1122.37,24.4,3192,mature
FG-00358,Electrical & electronics assembly 00358,E-Van Commercial,Powertrain,PL-16,3392.53,3093.99,8.8,3696,run-out
FG-00359,Powertrain assembly 00359,C-SUV Gen4,Electrical & electronics,PL-15,588.36,518.93,11.8,2358,mature
FG-00360,Service kit assembly 00360,B-Hatch Facelift,Service kit,PL-05,2269.15,1767.67,22.1,176,mature
FG-00361,Chassis & suspension assembly 00361,Hybrid D-Sedan,Powertrain,PL-12,831.63,726.84,12.6,2269,mature
FG-00362,Thermal system assembly 00362,C-SUV Gen4,Interior module,PL-08,3497.28,3315.42,5.2,2196,mature
FG-00363,Chassis & suspension assembly 00363,C-SUV Gen5,Electrical & electronics,PL-14,3949.61,3538.85,10.4,1489,mature
FG-00364,Electrical & electronics assembly 00364,Aftermarket Service,Service kit,PL-04,2013.58,1645.09,18.3,117,mature
FG-00365,Service kit assembly 00365,C-SUV Gen4,Powertrain,PL-19,742.24,612.35,17.5,3264,ramp-up
FG-00366,Powertrain assembly 00366,B-Hatch Facelift,Interior module,PL-03,1685.53,1318.08,21.8,2809,mature
FG-00367,Interior module assembly 00367,B-Hatch Facelift,Powertrain,PL-11,2496.34,2116.9,15.2,1587,ramp-up
FG-00368,Service kit assembly 00368,C-SUV Gen5,Exterior module,PL-18,1028.62,882.56,14.2,1021,ramp-up
FG-00369,Service kit assembly 00369,BEV Crossover,Chassis & suspension,PL-18,1772.85,1689.53,4.7,1277,run-out
FG-00370,Interior module assembly 00370,C-SUV Gen5,Thermal system,PL-05,3853.52,3171.45,17.7,2598,mature
FG-00371,Interior module assembly 00371,Pickup Midsize,E-drive,PL-08,3828.97,3281.43,14.3,262,mature
FG-00372,Body-in-white assembly 00372,C-SUV Gen4,Chassis & suspension,PL-18,828.28,671.74,18.9,3407,run-out
FG-00373,Chassis & suspension assembly 00373,C-SUV Gen4,E-drive,PL-02,4025.41,3296.81,18.1,2099,ramp-up
FG-00374,Powertrain assembly 00374,D-Sedan,Body-in-white,PL-02,900.52,724.02,19.6,3648,mature
FG-00375,E-drive assembly 00375,Aftermarket Service,Exterior module,PL-16,2628.49,2397.18,8.8,2036,ramp-up
FG-00376,Exterior module assembly 00376,Pickup Midsize,Chassis & suspension,PL-14,394.6,308.97,21.7,1472,ramp-up
FG-00377,Exterior module assembly 00377,D-Sedan,Chassis & suspension,PL-11,2992.41,2851.77,4.7,3312,ramp-up
FG-00378,Interior module assembly 00378,E-Van Commercial,E-drive,PL-16,1968.84,1734.55,11.9,1723,run-out
FG-00379,Body-in-white assembly 00379,B-Hatch Facelift,Powertrain,PL-15,1431.4,1252.48,12.5,3218,mature
FG-00380,Thermal system assembly 00380,C-SUV Gen4,Exterior module,PL-14,332.67,289.09,13.1,1998,ramp-up
FG-00381,Chassis & suspension assembly 00381,E-Van Commercial,Exterior module,PL-15,2021.9,1779.27,12,1843,mature
FG-00382,Chassis & suspension assembly 00382,D-Sedan,Service kit,PL-11,1203.84,905.29,24.8,1388,mature
FG-00383,E-drive assembly 00383,D-Sedan,Body-in-white,PL-15,2319.77,2143.47,7.6,3250,ramp-up
FG-00384,Exterior module assembly 00384,E-Van Commercial,Powertrain,PL-06,2870.62,2643.84,7.9,1664,mature
FG-00385,Interior module assembly 00385,Aftermarket Service,Service kit,PL-13,4007.46,3510.53,12.4,1538,mature
FG-00386,Electrical & electronics assembly 00386,C-SUV Gen4,Interior module,PL-10,2683.95,2039.8,24,889,mature
FG-00387,Body-in-white assembly 00387,E-Van Commercial,Electrical & electronics,PL-14,2766.21,2445.33,11.6,923,mature
FG-00388,Service kit assembly 00388,Pickup Midsize,Service kit,PL-18,3549.66,2765.19,22.1,2170,run-out
FG-00389,Powertrain assembly 00389,C-SUV Gen5,Service kit,PL-12,3078.23,2681.14,12.9,1805,mature
FG-00390,Exterior module assembly 00390,Pickup Midsize,Chassis & suspension,PL-13,3800.63,2994.9,21.2,3492,mature
FG-00391,Service kit assembly 00391,B-Hatch Facelift,E-drive,PL-20,3943.88,3545.55,10.1,1941,ramp-up
FG-00392,Thermal system assembly 00392,E-Van Commercial,Electrical & electronics,PL-15,3689,3408.64,7.6,2679,mature
FG-00393,Interior module assembly 00393,Aftermarket Service,Electrical & electronics,PL-11,1218.89,1082.37,11.2,1409,mature
FG-00394,Chassis & suspension assembly 00394,B-Hatch Facelift,Powertrain,PL-02,3568.37,3297.17,7.6,2360,mature
FG-00395,Service kit assembly 00395,BEV Compact,Electrical & electronics,PL-09,2416.49,1843.78,23.7,3794,mature
FG-00396,Electrical & electronics assembly 00396,BEV Crossover,E-drive,PL-02,2075.94,1945.16,6.3,3589,ramp-up
FG-00397,E-drive assembly 00397,C-SUV Gen4,Thermal system,PL-14,4114.67,3386.37,17.7,2240,mature
FG-00398,Body-in-white assembly 00398,Aftermarket Service,E-drive,PL-15,2624.73,2089.29,20.4,3242,mature
FG-00399,Service kit assembly 00399,E-Van Commercial,Powertrain,PL-07,2603.29,2085.24,19.9,3324,mature
FG-00400,Body-in-white assembly 00400,Pickup Midsize,Service kit,PL-04,3275.79,2709.08,17.3,2763,ramp-up
FG-00401,E-drive assembly 00401,Pickup Midsize,Exterior module,PL-17,376.34,332.68,11.6,1762,run-out
FG-00402,Interior module assembly 00402,BEV Crossover,Electrical & electronics,PL-13,3230.32,2904.06,10.1,1783,mature
FG-00403,Thermal system assembly 00403,C-SUV Gen4,Body-in-white,PL-09,159.08,122.97,22.7,504,ramp-up
FG-00404,Interior module assembly 00404,Pickup Midsize,Interior module,PL-03,1011.92,811.56,19.8,3082,run-out
FG-00405,Electrical & electronics assembly 00405,BEV Compact,Chassis & suspension,PL-04,3090.23,2877,6.9,567,ramp-up
FG-00406,Electrical & electronics assembly 00406,BEV Crossover,Powertrain,PL-11,958.77,793.86,17.2,2430,mature
FG-00407,Interior module assembly 00407,C-SUV Gen4,Thermal system,PL-17,2749.2,2070.15,24.7,2220,mature
FG-00408,Exterior module assembly 00408,E-Van Commercial,Exterior module,PL-02,3095.77,2578.78,16.7,1108,mature
FG-00409,Powertrain assembly 00409,Pickup Midsize,Thermal system,PL-09,4113.21,3780.04,8.1,2380,mature
FG-00410,Electrical & electronics assembly 00410,C-SUV Gen5,Chassis & suspension,PL-08,1316.78,1081.08,17.9,3311,mature
FG-00411,Electrical & electronics assembly 00411,Pickup Midsize,Body-in-white,PL-05,964.54,873.87,9.4,3362,mature
FG-00412,Service kit assembly 00412,C-SUV Gen4,E-drive,PL-02,2341.79,2051.41,12.4,2204,mature
FG-00413,Thermal system assembly 00413,C-SUV Gen5,Powertrain,PL-13,3157.69,2826.13,10.5,2712,ramp-up
FG-00414,Interior module assembly 00414,BEV Crossover,Service kit,PL-18,3124.1,2746.08,12.1,3792,mature
FG-00415,Chassis & suspension assembly 00415,E-Van Commercial,Exterior module,PL-15,1561.56,1294.53,17.1,1955,ramp-up
FG-00416,E-drive assembly 00416,Hybrid D-Sedan,Chassis & suspension,PL-03,1497.5,1301.33,13.1,1632,mature
FG-00417,Interior module assembly 00417,Pickup Midsize,Electrical & electronics,PL-08,3636.64,2825.67,22.3,208,run-out
FG-00418,Exterior module assembly 00418,Hybrid D-Sedan,Interior module,PL-17,2668.5,2041.4,23.5,701,mature
FG-00419,Powertrain assembly 00419,Pickup Midsize,Body-in-white,PL-17,2532.22,2210.63,12.7,2933,mature
FG-00420,Powertrain assembly 00420,C-SUV Gen5,Body-in-white,PL-05,778.47,740.32,4.9,3455,mature
FG-00421,Body-in-white assembly 00421,Pickup Midsize,Exterior module,PL-14,198.57,158.66,20.1,423,run-out
FG-00422,Body-in-white assembly 00422,BEV Compact,E-drive,PL-18,2015.83,1790.06,11.2,3447,run-out
FG-00423,Powertrain assembly 00423,D-Sedan,Electrical & electronics,PL-12,1414.08,1162.37,17.8,3020,mature
